,text,Label
3780,Președintele  anunță că actorul  se va filma la bordul Stației Spațiale într-un nou film de acțiune,1
2584,"oferă licențe gratuite pe 6 luni de zile la produsele de securitate  , Norton , Trend Micro , ...",1
2103,La service S au stricat 2 receivere in acelasi timp :( (at Casierie   ) —,0
3772,De ce nu se va reîntoarce niciodată  pe Lună?,1
1083,"Baaa, care mai are colegi din ăia de pârăsc tot ce văd?",0
1565,Urmează încă o noapte lungaaa :( <|EMAIL|> Parc Mall),0
492,Mie chiar mi-a plăcut cum a vorbit! Nu a folosit deloc mâinile 😁😁😁,2
3155,Un gălățean a ales să petreacă sfârșitul de săptămână într-un mod mai inedit. Și-a spus că muzica este „pansament pentru suflet.”,1
824,"Stonehenge, secretele monumentului antic sunt dezvăluite …",1
2607,"In BG,  a fost amendat cu  € ptr concurenţă neloială  Sigur, nu-i amendă, ci campanie de marketing !",0
633,Analize Personale: FIUL LUI  ÎN IUDAISMUL MODERN ȘI CONTEMPORAN. …,1
3225,Un bărbat concurează cu 14 femei pentru a apărea pe coperta Sports Illustrated. Nu se identifică cu niciun gen,1
1459,Cumpărături de Crăciun! <|EMAIL|>,0
775,„Penicilina“ săracului. Combinaţia naturală de vitamine care ajută în lupta cu virusul SARS-CoV-2 …,1
3362,"Luni - zi liberă, de Paştele Catolic",1
2998,"am lasat bani in contul meu pentru ca nu mai voiam sa am de a face cu o banca cate imi blocheaza contul fara sa-ma informeze si acum imi spuneti ca trebuie sa va mai dau bani, pentru ce?",0
1817,Felicitari brandului romanesc  pentru #spiritulfarmec,2
2121,si  la lansarea produselor de design inspirate de ultrabook-urile Intel,1
2078,Fuck YOU . Mereu pierd câte 4 ore sa mut contactele pe un Windows phone.,0
1222,"Astia tot timpul vorbesc doar in spatele usilor ca sa nu ii vada lumea ce prostii vorbesc. Transparenta nu o avem inca in Romania, desi la alte universitati am facut cativa pasi inainte. …",0
665,"Donetsk e in Ucraina, sa ne-ntelegem! Ba, imi place ! E om destept. Sau e inconjurat de oameni destepti... …",2
2289,Parteneriat  –  pentru trafic de date in siguranta pe telefonul mobil si pe tableta,2
2893,Cam târziu la antrenament dar a fost mult de munca... #drov #drovidiupenes #antiaging #agemanagement #agemanagementclinic  Lujerului,0
2557,La joaca cu noul Renault Captur #renault #captur #instacars #renaultcaptur #renaultcars #cars …,2
3345,"Fotbal: # este cel mai valoros club din lume, conform clasamentului #Forbes",1
712,La Muzeul Mitropolitan Iași a avut loc o conferință despre „Pastorația romilor în trecut și actualitate”.,1
1308,"Temperatura e -2°C, presiunea e 767mmHg, vânt din direcție variabilă cu 2km/h; umiditate 80%.",1
3587,"Păi, ei n-au primt niciun membru , că mai întâi și-au dat demisia din partid, și abia apoi s-au dus la peneleu. Nici usturoi n-au mâncat, nici gura nu le... Cu alte cuvinte, decizia aia e doar o gogoriță.",1
631,"🙏""daţi şi vi se va da; o măsură bună, îndesată, scuturată şi cu vârf vi se va da în poală, căci cu măsura cu care măsuraţi, vi se va măsura şi vouă!"" 6/38",1
2035,Nu le-a mers nici cu indienii. India excludes Huawei from 5G network,0
1757,Scara plina de ciuma rosie si excroci pe facebook .,0
3223,foarte bine ce spuidespre femei  trebuie să fimatenti unde ne bagam coada...,1
412,"Jurassic Park devine realitate! , readuși la viață după 4000 de ani …",1
354,"poate stimatul nostru domn n a auzit de jocuri video, in acest caz il invit sa si canalizeze energiile negative la un cs go si sa se linisteasca",0
3689,"Oltenii Ăștia... vestiți în toată lumea, nu doar Europa. Silicon Valley",1
3032,"Având în vedere că în următoarele trei săptămâni o să mă joc cu un LG G7, o jucărie cu o cameră frontală blanao și cu cel mai luminos display de pe piață - numai bun să îți faci… ;igshid=1utg6z2b44pec",2
3576,"Gasisem o punga de chipsuri desfacuta la scoala si crezand ca e a unui coleg, am mancat o pe toata. Am aflat abia dupa ca era acolo de vreo 2 zile",1
554,"20 februarie, Ziua mondială a justiţiei sociale. Peste 60% din populaţia cu vârstă de muncă își câștigă mijloacele de existență în economia informală",1
3517,Politicienii care nu au intrat in  fac opozitie pe Facebook,1
1726,amână deschiderea magazinului de la Craiova  via,0
2373,"Încă o livrare pe care o ridic eu. Merita banii mei, firma asta! <|EMAIL|> Courier in Cluj-Napoca, Cluj)",0
1612,Succes domnului director  la conducerea !,2
1046,Mama ne-a dus pe mine și pe tatăl meu în oraș să facă cinste 🥤🥘🍟🥤 la 3F Romanian Cuisine …,2
2003,Inca o seara frumoasa alaturi de  si de show-ul... #romaniiautelent,2
3740,amendat pentru că și-a plimbat sateliții deasupra României fără declarație…,1
1898,2020-21 Jersey e primul echipament din era  care îmi place 👌,2
670,"43. Cânepar - Linaria cannabina , jud. Botoșani #BigYearRO2022",1
2865,Din păcate nu găsesc link de unde pot face asta. Nici in browser nici în app de mobil. Iar in secțiunea ajutor nu vad subiectul,0
437,"România la JO de iarnă de la Beijing: Locul 9, cea mai bună clasare / Rezultatele complete ale sportivilor români",1
2475,"Imi place MasterChef! Felicitari echipei de productie, le merita din plin! #protv #masterchef",2
1422,buna dimineata!,2
1893,"O seara minunata, alături de prieteni deosebiți...  Donald's Romană",2
3387,"Astăzi ne alegem primarii, consilierii locali, conducerile județelor. Să nu lăsăm pe alții să decidă în locul nostru! Dragi români, mergeți la vot!",1
3471,In sedinta de guvern de astazi vor fi aprobate si alocatiile de hrana pentru pacientii din spitale,1
1816,Din postere  mă cheamă la ea cu mana ei grasutza. Mars!,0
3700,Revoluția de pe piața românească a reciclării: rezultatele și funcționarea sistemelor  de garanție-returnare în Europa,1
2728,Raport:  și  bagă anual mai mult de 20 de milioane de dolari în site-uri de fake news  #news #stiri #romania,0
683,ce e tata pentru mine e toata averea mea n-ai sa vezi copil pe lume s-asi iubeasca mult tata... Tata tata tata tata. te iubeste al tau baiat... bucura-te pentru mine... ca eu sunt al tau urmas...,2
3029,"Vizitele la medbeautyclinique, pentru mine, sunt mereu un motiv de buna-stare fizica și mintala pentru ca sunt întâmpinată și tratată cu grija de oameni faini și profi! #happy… ;igshid=5xt69vpm1li9",2
819,s-a decis! Starul suedez știe ce va face după retragere: “Caut ceva care să îmi dea adrenalină!”. Ce job va încerca …,1
1257,"Care-ar fi morala? Adevărul nu se cumpără, se câștigă?",1
3052,"De foarte multe ori sunt intrebat: ""Si, care este camera ta foto preferata?"" E o intrebare la care daca raspund 100% sincer, pot spune oricand: Canon EOS 5DSR ! Si apropo, inclusiv aceasta… ;igshid=thciw0h4mvrc",2
283,Am auzit despre o familie care s-a despărțit și care nici măcar un covrig nu-și luau unul altuia fără să ceară acel leul înapoi. Dacă niciun leu nu mai ești dispus să dai pentru ea/el atunci sufletul îți este mai negru decât mortea!,0
3257,Şedinţă de  - urmează să se reglementeze suspendarea activităţii operatorilor economici care nu respectă regulile anti-COVID,1
697,Uite nene cum isi alimenteaza AUR sustinatorii. Si au succes. N-am crezut. 😂😂😂 …,2
584,"Mi-a plăcut la nebunie piesa asta în copilărie, era fericire când o auzeam la radio",2
861,"Sunt sensibil,nu moale, pot să dau cu tine de pământ plângând....",0
3647,☑️ 🖥| Rezumatul meciului de astazi din Cupa Romaniei Sursa 🎥:  #StadionulSteaua 🔜,1
433,"Am o toleranță foarte limitată la jigniri gratuite. Îți propun să ștergi prostia asta, că mama nu a ""fătat"" iar tu nu ești veterinarul de serviciu.",0
2656,felicitari pt.donatii pt.sinistrati respectul nostru.Alatura-te si tu prin RT #inrealitateestimaibun,2
1692,Drumul spre succes e mereu în construcție! la,2
2225,Dovada că în mandatul lui # am ajuns ca pe vremea lui #. Coadă la #MegaImage …,0
650,"ca sa stii sunt 8 funcții. împărțite in extroverted and introvert functions. prima funcție e cea mai imp si ti arata modul de gândire in majoritatea timpului. sunt 4 fct pe care le folosesti. dominant,auxuliary,tertiary si inferior.",1
82,"a recunoscut Olimpiada de Benzi Desenate, inițiată de graficianul român  - #MangaliaNews. MN: Bravo, , mangalianul nostru drag! Felicitări maxime! …",2
2579,sa nu va puna dracu sa platiti la  cu cardul pe net si sa ridicati comanda de la showroom. am zis.,0
2672,BitDefender Mobile Security - protecție gratuită pentru tablete și telefoane mobile cu Android:  lans...,1
2164,nu sparg televizoare de nebun :)) se pare ca  se preteaza sa le trimita asa,0
593,"Suflet frumos  , iubesc melodiile tale pentru că îmi înviorează sufletul și îmi umple inima de bucurie, iubesc melodiile tale și le voi iubi atît cît voi avea suflare 🎸🎤♥️🤗",2
1411,☻ la Depozit,2
2563,"Te-au văzut mititel și vesel.. :D <|EMAIL|>  mi-a spus că “Size Doesn’t Matter”. Iar eu vă dau un premiu """,2
1975,"lanseaza smartphone-ul X1 Xtreme, noul varf de gama al brandului",1
900,"Ești o fată foarte drăguță, Elegantă si frumos, salutari din Insulele Canare Tenerife🌹🌹🌹🌹🌹",2
1990,"anunță că face o mie de angajări în toată țara, în plină pandemie",2
2470,"De cand nu mai au croissante cu sunca, diminetile la lidl nu mai au acelasi farmec :( ;ref=tw",0
2192,"Telefonul meeeeu. Merita! RT <|EMAIL|> ha. Reclama la nokia e63 in ""doamne, ce macel"".”",0
3304,Fotbal: # a adus victoria lui #în etapa a 23-a din Bulgaria,1
561,"""Vremea acum în Brașov: ploaie ușoară, 3 °C""",1
1234,x: îl amenință pe  și aruncă cu pietre în el,0
1294,"Nu e vorba de “plăcut” sau nu, ci de o mentalitate mai deschisă, abordabila.",1
3635,"presează-i pe cei de la  să dea drumul la 5g si vowifi pe iPhone, acuș intrăm în 2021. La fel ca pe ăia de la .",1
2540,"V-am mai spus că îmi ador ""job-ul""? Azi am condus un BMW pe cel mai mare circuit auto-moto din…",2
453,Tort si prajituri   : Tort cu cremă de vanilie și căpșuni …,1
1219,Ce nașpa e să fii într-un grup și să se trimită meme-uri care nu sunt pe gustul tău😐,0
3809,Reteta zilei: Midii in sos picant pe pat de orez,1
624,Ce mă bucur că nu am mai stat pe net până târziu și m-am culcat la o oră rezonabilă,1
2901,"Vad ca e  acum, la . Probabil urmeaza . Apoi . Probabil urmeaza . Sunt de acord cu  si alegem cui dam si cui nu platforma. Parerea mea.",0
2329,"a prezentat SmartWatch 2 – primul ceas inteligent rezistent la apa, cu tehnologie NFC",1
258,Ucraina: Germania și Franța cer cetățenilor să părăsească țara …,1
2232,"Nu iesiti la shopping in hipermarket-uri. E moarte curata, incep plozii scoala <|EMAIL|>",0
1554,Uuu. Abia astept sa imi iau Tesla.,2
3277,Fotbal:  # spune că # are şanse de calificare în semifinalele Ligii Campionilor,1
924,CS GO ca in vremurile bune !!! hai si tu pe LIVE!!!,2
642,"Dacă ar fi să renunți la bani, oare ai mai face munca pe care o faci acum? Pune-ți întrebarea asta mereu și cu timpul vei afla dacă ceea ce faci cu adevărat este din pasiune sau te duci doar pentru bani!",1
1063,"Spectacol în Europa!  –  1-2.  a întors rezultatul în trei minute!  –  3-2, derby în Bundesliga. Meciurile zilei sunt AICI …",2
3068,Azi editam unul dintre cele două vloguri care vor apărea în urma experienței din State și am senzația că mi-am făcut singur poftă de . Ce vreau să vă întreb... Având în vedere că tocmai ce am devorat un meniu de 8…,2
3743,și silozul de grâu pentru Marte.,1
2619,a redus cu 25% cantitatea de polietilen tereftalat (plastic) din care este facuta o sticla #zilelebiz,2
1348,"Microfon USB Techstar®, Plug And Play, Condensator Pentru Jocuri Pe Calculator, Inregistrare Si Youtube …",1
12,"Este un proces grozav, cu rezultate pe termen lung ! Mai ales ca se zie “ in Vino veritas “ 🍷😜😜😜",2
3353,Fotbal: # s-a despărţit de antrenorul  #,1
206,"Păi din această cauză prosperă vulpile, mulți șobolani. Eu am văzut într-o parcare Motto lângă Oxford, pe M40. Umblau șobolanii liniștiți printre mașini, pe înserat.",0
2041,poate o sa puna si  support pt  day. M-as bucura si eu personal.,2
2305,Niste baieti in parcare la casa presei incearca sa porneasca un BMW impingandu-l. Cc,1
3594,"Am primit lumina, am mâncat cozonac și ouă, acum ce mai e de făcut?",1
1445,( <|EMAIL|>  Mall),0
2181,am facut un proiect in facultate despre coca cola de vreo 70 de pagini :) 2/2,2
656,"eu stau bine cu banii, ei nu prea stau cu mine",1
1800,Sa găsesc și eu ceva bun în cizme dimineață <|EMAIL|> Image) [pic],2
2277,Se pare ca evaziunea fiscala e un sport de a ajuns un subiect de stire SI pentru  .,0
2168,"Banca oamenilor intreprinzatori, care pierd timpul la coada, la banca. <|EMAIL|> Transilvania - )",0
3767,"z.    Metateza celor  TREI coordonate ale metricii tridimensionale,  un con unde Zenitul si Nadirul  nu sunt   observabile .    Domnilor,  UNIVERSUL, adica un SINGUR  Vers,   ne priveste uniform si egal indiferent. .",1
2077,"Desi sunt departe de casa, gandurile ce le am imi fac seara plina de  :)",2
821,"Salut. Deșii am vorbit pe aici in mare pe la cât sa astept Egld, am plătit și abonamentul fiindcă meriti ! Ești tare !",2
497,Liniștea este miezul existenței. Fie ca tu să cunoști miezul a ceea ce ești. —  inginerie interioară trăieste conștient,1
962,va iubesc mult aprecierea este ceva sublim n am cuvinte va iubesc multumesc,2
800,"Evaluarea Națională ar putea avea o probă de educație fizică, igienă, nutriție și fair play …",1
2632,"Data trecuta am invatat angajatii #selgros #iasi ce este un pulverizator, astazi oare ce sa le predau?",0
1777,si-a cizelat grafica si a trecut in 16:9. In final!!,0
872,Există doar o singură avere: Să porţi mereu iubirea ca veşmânt Căci numai ea mai poate să-ţi ofere Şi cer şi poezie pe pământ.,2
1971,Traditii romanesti la Mc Donald's. :-)  Donald's Piata Victoriei,2
1131,"Roma nu a jucat nimic si nu merita victoria, dar la cum s-a luat decizia pare ca unul din camera VAR a pus la pariuri",0
3246,"Muzică terapeutică de meditație, anti-stress, cu triluri de păsări (priv...   aracılığıyla",1
1479,si  te ajuta la curatenie!,2
2359,"a lansat astăzi noul model din seria Energy - P9 Energy, un smartphone cu o baterie de…",1
2276,Se difuzeaza Cobra pe protv! Este unul din filmele mele prederate inca de mic copil,2
1914,e o afacere buna :)))))bah te uiti pe ? :))) e genial filmu,2
1939,Vestea proastă pentru copiii sub 16 ani care folosesc Facebook,0
1629,"Nimic nu găsești ... <|EMAIL|> in Deva, Hunedoara)",0
1094,Model de succes în afaceri! Doi tineri din Botoșani și-au făcut business în agricultură …,2
3831,Gogonele murate pentru iarnă – secretul murăturilor pe care trebuie să-l ştie oricine,1
261,"Cam slăbuță conferința, adunarea, manifestarea sau ce-o mai fi fost pe acolo. Sau era un protest, să te scoată, gheorghe a lui simion, de pe scena dreptei europene/românești.  Congratulations for your english language ! O scrieți mai bine decat vorbiți limba română.",0
967,buna multumesc pt mentionare va iubesc. Imi place multumesc,2
